,ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,RelIncAtLev,JobSwitchRate
147,147,41,No,Frequent,RnD,10,3,Life Sciences,199,4,Male,2,4,Manager,1,Single,17181.0,4,No,13,3,2,1,21,2,2,7,6,7,7,1027.0,0.19
148,148,41,No,Rare,RnD,9,4,Life Sciences,200,3,Male,3,1,Laboratory Technician,1,Married,2238.0,2,No,21,4,4,1,7,2,3,5,0,1,4,-457.0,0.286
149,149,19,No,Rare,RnD,3,1,Medical,201,2,Female,3,1,Laboratory Technician,2,Single,1483.0,1,No,14,3,4,0,1,3,3,1,0,0,0,-1212.0,1.0
150,150,40,No,Frequent,RnD,26,3,Medical,202,2,Female,3,2,Research Scientist,2,Single,5605.0,1,No,11,3,1,1,20,2,3,20,7,2,13,234.5,0.05
151,151,35,No,Rare,Sales,1,5,Marketing,204,3,Male,3,3,Sales Executive,2,Married,7295.0,1,No,13,3,1,2,10,3,3,10,8,0,6,-2783.5499999999993,0.1
152,152,53,No,Rare,Sales,6,2,Marketing,205,2,Male,3,2,Sales Representative,3,Married,2306.0,2,Yes,20,4,4,1,13,3,1,7,7,4,5,-3064.5,0.154
153,153,45,No,Rare,RnD,9,3,Life Sciences,206,2,Male,3,2,Laboratory Technician,2,Single,2348.0,8,No,18,3,3,1,20,2,1,17,9,0,15,-3022.5,0.4
154,154,32,No,Frequent,Sales,8,3,Marketing,207,2,Female,3,3,Sales Executive,4,Single,8998.0,1,No,14,3,4,0,9,2,3,9,8,3,7,-1080.5499999999993,0.111
155,155,29,No,None,RnD,1,1,Technical Degree,208,4,Male,3,2,Manufacturing Director,3,Married,4319.0,1,No,13,3,1,1,10,1,3,10,7,0,9,-1051.5,0.1
156,156,51,No,Rare,RnD,7,4,Medical,211,2,Male,2,2,Manufacturing Director,3,Married,6132.0,2,No,17,3,3,0,10,2,3,1,0,0,0,761.5,0.2
157,157,58,No,Rare,RnD,9,3,Medical,214,2,Female,2,1,Research Scientist,2,Married,3346.0,4,Yes,20,4,2,1,9,3,2,1,0,0,0,651.0,0.444
158,158,40,No,Rare,Sales,4,4,Marketing,215,3,Male,2,3,Sales Executive,4,Married,10855.0,7,No,11,3,1,1,15,2,2,12,11,2,11,776.4500000000007,0.467
159,159,34,No,Frequent,Sales,2,4,Marketing,216,3,Female,3,1,Sales Representative,3,Married,2231.0,6,No,18,3,4,1,6,3,3,4,3,1,2,-464.0,1.0
160,160,22,No,Rare,RnD,19,1,Medical,217,3,Male,3,1,Research Scientist,4,Married,2323.0,1,No,24,4,1,2,2,6,3,2,2,2,2,-372.0,0.5
161,161,27,No,None,RnD,9,3,Medical,218,4,Male,3,1,Research Scientist,2,Single,2024.0,6,No,18,3,4,1,6,1,1,2,2,2,2,-671.0,1.0
162,162,28,No,Rare,RnD,21,3,Medical,221,3,Male,3,1,Research Scientist,4,Married,2713.0,1,No,11,3,3,1,5,2,1,5,2,0,2,18.0,0.2
163,163,57,No,Rare,RnD,24,2,Life Sciences,223,3,Male,4,3,Healthcare Representative,4,Single,9439.0,3,Yes,16,3,2,1,12,2,1,5,3,1,4,-639.5499999999993,0.25
164,164,27,No,None,RnD,3,3,Medical,224,3,Male,2,1,Research Scientist,3,Single,2566.0,1,Yes,15,3,4,1,1,2,2,1,1,0,1,-129.0,1.0
165,165,50,No,Rare,RnD,11,3,Life Sciences,226,3,Female,3,5,Manager,2,Single,19926.0,3,No,15,3,2,0,21,5,3,5,4,4,4,689.0,0.143
166,166,41,No,Rare,RnD,14,3,Life Sciences,227,1,Male,3,1,Research Scientist,3,Single,2451.0,4,No,12,3,1,1,13,2,3,9,8,1,8,-244.0,0.308
167,167,30,No,Rare,Sales,5,3,Life Sciences,228,2,Female,3,3,Sales Executive,4,Married,9419.0,2,No,12,3,3,1,12,2,3,10,9,7,4,-659.5499999999993,0.167
168,168,38,No,Rare,Sales,1,4,Life Sciences,230,1,Female,2,2,Sales Executive,4,Single,8686.0,4,No,22,4,3,0,12,2,4,8,3,0,7,3315.5,0.333
169,169,32,No,Rare,RnD,6,5,Life Sciences,231,3,Male,3,1,Research Scientist,3,Single,3038.0,3,No,20,4,1,0,8,2,3,5,4,1,4,343.0,0.375
170,170,27,No,Rare,RnD,17,3,Technical Degree,233,3,Male,3,1,Research Scientist,2,Married,3058.0,0,Yes,16,3,4,1,6,3,2,5,2,1,1,363.0,0.0
171,171,19,Yes,Frequent,Sales,1,1,Technical Degree,235,3,Female,1,1,Sales Representative,1,Single,2441.25,0,No,21,4,1,0,1,5,4,0,0,0,0,-253.75,0.0
172,172,36,No,Frequent,RnD,3,2,Medical,238,4,Male,3,1,Laboratory Technician,2,Single,2088.0,4,No,12,3,3,0,13,3,2,8,7,7,2,-607.0,0.308
173,173,30,No,None,RnD,9,3,Medical,239,3,Male,3,2,Laboratory Technician,1,Single,3072.0,1,No,11,3,3,2,12,4,3,12,9,6,10,-2298.5,0.083
174,174,45,No,Rare,Sales,4,2,Life Sciences,240,3,Female,3,2,Sales Executive,1,Single,5006.0,4,Yes,11,3,1,1,9,3,4,5,4,0,3,-364.5,0.444
175,175,56,No,Rare,RnD,8,3,Life Sciences,241,3,Female,3,1,Research Scientist,1,Single,4257.0,4,Yes,18,3,3,1,19,3,3,2,2,2,2,1562.0,0.211
176,176,33,No,Rare,RnD,2,3,Life Sciences,242,3,Male,3,1,Research Scientist,4,Single,2500.0,0,No,14,3,1,0,4,2,4,3,1,0,2,-195.0,0.0
177,177,19,Yes,Rare,RnD,2,3,Life Sciences,243,2,Male,2,1,Laboratory Technician,4,Single,1157.1000000000001,1,No,22,4,3,0,1,3,2,1,0,1,0,-1537.8999999999999,1.0
178,178,46,No,Rare,Sales,1,2,Marketing,244,2,Female,3,3,Sales Executive,1,Single,10453.0,1,No,25,4,3,3,24,2,3,24,13,15,7,374.4500000000007,0.042
179,179,38,No,Rare,RnD,9,2,Life Sciences,245,3,Female,3,1,Laboratory Technician,4,Single,2288.0,1,No,12,3,3,0,2,3,3,2,2,2,1,-407.0,0.5
180,180,31,No,Rare,RnD,12,1,Medical,246,3,Female,3,1,Research Scientist,4,Married,3929.0,8,Yes,23,4,3,1,7,0,3,4,2,0,2,1234.0,1.143
181,181,34,No,Rare,RnD,27,2,Medical,247,4,Female,3,1,Research Scientist,2,Single,2311.0,2,No,15,3,4,0,9,3,3,3,2,1,2,-384.0,0.222
182,182,41,Yes,Rare,Sales,20,2,Marketing,248,2,Female,3,1,Sales Representative,2,Single,3297.0,1,Yes,22,4,4,0,4,5,2,4,3,0,2,602.0,0.25
183,183,50,No,Rare,RnD,1,3,Medical,249,3,Male,2,1,Laboratory Technician,3,Married,3690.0,2,No,15,3,4,1,5,2,2,3,2,0,2,995.0,0.4
184,184,53,No,Rare,RnD,13,2,Medical,250,4,Female,4,2,Manufacturing Director,1,Single,4450.0,1,No,11,3,3,2,5,3,3,4,2,1,3,-920.5,0.2
185,185,33,No,Rare,RnD,14,3,Medical,252,4,Female,3,1,Research Scientist,2,Married,2756.0,1,No,13,3,4,1,8,5,3,8,7,1,6,61.0,0.125
186,186,40,No,Rare,RnD,4,1,Medical,253,4,Female,3,5,Manager,3,Married,19033.0,1,No,14,3,2,1,21,2,3,20,8,9,9,-204.0,0.048
187,187,55,No,Rare,RnD,14,4,Medical,254,3,Male,4,5,Research Director,2,Single,18722.0,8,No,11,3,4,0,36,3,3,24,15,2,15,-515.0,0.222
188,188,34,No,Frequent,RnD,2,1,Life Sciences,256,4,Male,2,2,Manufacturing Director,3,Married,9547.0,1,No,17,3,3,0,10,2,2,10,9,1,9,4176.5,0.1
189,189,51,No,Rare,RnD,3,3,Medical,258,4,Female,3,4,Healthcare Representative,2,Single,13734.0,3,No,18,3,3,0,21,6,3,7,7,1,0,-2420.0,0.143
190,190,52,No,Rare,RnD,1,4,Life Sciences,259,3,Male,2,5,Manager,3,Married,19999.0,0,No,14,3,1,1,34,5,3,33,18,11,9,762.0,0.0
191,191,27,No,Rare,RnD,9,3,Medical,260,4,Female,3,1,Research Scientist,2,Single,2279.0,1,No,16,3,4,0,7,2,2,7,7,0,3,-416.0,0.143
192,192,35,Yes,Rare,RnD,23,2,Life Sciences,261,2,Male,2,2,Manufacturing Director,3,Married,6211.8,3,Yes,13,3,1,0,8,1,3,1,0,0,1,841.3000000000002,0.375
193,193,43,No,None,RnD,7,3,Medical,262,4,Male,4,1,Research Scientist,4,Single,2089.0,4,No,14,3,4,3,7,3,4,5,4,2,2,-606.0,0.571
194,194,45,No,None,RnD,2,2,Medical,264,1,Male,2,4,Manager,4,Married,16792.0,9,No,23,4,4,1,22,1,3,20,8,11,8,638.0,0.409
195,195,37,No,Rare,RnD,21,3,Life Sciences,267,2,Male,4,1,Research Scientist,1,Married,3564.0,1,Yes,12,3,1,1,8,3,2,8,7,1,7,869.0,0.125
196,196,35,No,Frequent,RnD,2,3,Medical,269,2,Female,3,2,Laboratory Technician,2,Single,4425.0,5,No,11,3,4,0,10,5,3,6,2,1,2,-945.5,0.5
197,197,42,No,None,RnD,21,2,Medical,270,3,Female,3,2,Manufacturing Director,3,Single,5265.0,2,No,16,3,2,1,11,5,3,5,3,0,2,-105.5,0.182
198,198,38,No,Rare,RnD,2,4,Life Sciences,271,4,Male,3,2,Manufacturing Director,3,Married,6553.0,9,No,14,3,2,0,14,3,3,1,0,0,0,1182.5,0.643
199,199,38,No,Rare,RnD,29,3,Technical Degree,273,4,Male,3,2,Manufacturing Director,4,Married,6261.0,3,No,18,3,1,1,9,3,1,7,7,1,7,890.5,0.333
200,200,27,No,Frequent,RnD,1,1,Technical Degree,274,3,Male,2,2,Manufacturing Director,1,Married,4298.0,5,No,19,3,3,1,6,1,3,2,2,2,0,-1072.5,0.833
201,201,49,No,None,RnD,18,4,Life Sciences,275,4,Male,3,2,Manufacturing Director,4,Single,6804.0,1,Yes,15,3,1,2,7,0,3,7,7,1,7,1433.5,0.143
202,202,34,No,Frequent,RnD,10,4,Medical,277,4,Male,3,1,Research Scientist,3,Single,3815.0,1,Yes,17,3,4,1,5,4,4,5,3,2,0,1120.0,0.2
203,203,40,No,Rare,RnD,19,2,Medical,281,3,Male,3,2,Laboratory Technician,4,Married,2741.0,8,Yes,15,3,3,1,15,2,4,7,2,3,7,-2629.5,0.533
204,204,38,Yes,Rare,RnD,29,1,Medical,282,2,Male,3,2,Healthcare Representative,1,Married,7006.650000000001,7,Yes,19,3,2,0,17,2,3,1,0,0,0,1636.1500000000005,0.412
205,205,29,Yes,Rare,Sales,27,3,Marketing,283,2,Female,3,3,Sales Executive,4,Married,8020.950000000001,1,No,22,4,4,3,10,3,2,10,4,1,9,-2057.5999999999985,0.1
206,206,22,No,Rare,RnD,5,3,Life Sciences,284,4,Male,4,1,Research Scientist,2,Single,2328.0,1,Yes,16,3,1,1,4,2,2,4,2,2,2,-367.0,0.25
207,207,36,No,Frequent,RnD,18,1,Medical,286,2,Female,3,1,Laboratory Technician,4,Single,2153.0,1,No,13,3,1,0,8,2,3,8,1,1,7,-542.0,0.125
208,208,40,No,None,RnD,9,5,Life Sciences,287,4,Male,2,2,Healthcare Representative,4,Married,4876.0,9,No,14,3,4,1,5,5,1,3,2,0,2,-494.5,1.8
209,209,46,No,Rare,RnD,1,4,Medical,288,4,Male,3,3,Healthcare Representative,1,Single,9396.0,7,No,16,3,3,1,17,3,3,4,2,0,3,-682.5499999999993,0.412
210,210,32,Yes,Rare,Sales,4,4,Medical,291,4,Male,1,3,Sales Executive,4,Married,10920.0,1,No,11,3,3,0,14,2,2,14,8,9,8,841.4500000000007,0.071
211,211,30,No,None,RnD,1,1,Life Sciences,292,3,Male,2,3,Manufacturing Director,3,Single,8474.0,1,No,22,4,3,0,12,2,3,11,8,5,8,-1604.5499999999993,0.083
212,212,27,No,Frequent,Sales,20,3,Life Sciences,293,4,Female,3,2,Sales Executive,3,Single,9981.0,1,No,14,3,4,0,7,2,3,7,7,0,7,4610.5,0.143
213,213,51,No,Rare,RnD,8,4,Life Sciences,296,2,Male,2,3,Research Director,2,Married,12490.0,5,No,16,3,4,2,16,5,1,10,9,4,7,2411.4500000000007,0.312
214,214,30,Yes,Rare,RnD,3,3,Technical Degree,297,4,Female,3,1,Research Scientist,1,Single,2789.85,5,Yes,11,3,3,0,8,5,3,5,2,0,4,94.84999999999991,0.625
215,215,41,No,Rare,Sales,6,3,Life Sciences,298,4,Female,3,3,Manager,4,Single,13591.0,3,Yes,18,3,3,0,16,3,3,1,0,0,0,3512.4500000000007,0.188
216,216,30,Yes,Frequent,Sales,26,4,Marketing,299,3,Female,2,2,Sales Executive,1,Single,7030.8,5,No,15,3,3,0,9,5,2,6,3,0,1,1660.3000000000002,0.556
217,217,29,Yes,Rare,RnD,1,3,Technical Degree,300,3,Male,3,1,Research Scientist,3,Single,2160.9,0,No,14,3,4,0,7,1,2,6,2,1,5,-534.0999999999999,0.0
218,218,45,No,None,Sales,6,3,Medical,302,4,Female,2,3,Sales Executive,4,Single,8865.0,6,No,12,3,4,0,23,2,3,19,7,12,8,-1213.5499999999993,0.261
219,219,54,No,Rare,Sales,3,3,Marketing,303,4,Female,3,2,Sales Executive,1,Married,5940.0,2,No,14,3,4,1,16,4,3,6,2,0,5,569.5,0.125
220,220,36,No,Rare,RnD,5,2,Life Sciences,304,4,Male,3,2,Laboratory Technician,2,Single,5914.0,8,No,16,3,4,0,16,3,4,13,11,3,7,543.5,0.5
221,221,33,No,Rare,RnD,4,4,Medical,305,3,Female,2,1,Research Scientist,2,Married,2622.0,6,No,21,4,4,0,7,3,3,3,2,1,1,-73.0,0.857
222,222,37,No,Frequent,RnD,11,3,Other,306,2,Male,3,3,Research Director,4,Single,12185.0,1,Yes,14,3,3,3,10,1,3,10,8,0,7,2106.4500000000007,0.1
223,223,38,No,Rare,Sales,3,3,Life Sciences,307,1,Male,3,3,Sales Executive,3,Single,10609.0,0,No,12,3,3,2,17,6,2,16,10,5,13,530.4500000000007,0.0
224,224,31,No,None,RnD,1,4,Medical,308,3,Male,1,2,Manufacturing Director,3,Married,4345.0,0,No,12,3,4,1,6,2,3,5,4,1,4,-1025.5,0.0
225,225,59,No,Rare,RnD,3,3,Life Sciences,309,3,Male,2,1,Research Scientist,4,Married,2177.0,3,No,17,3,1,1,7,6,3,1,0,0,0,-518.0,0.429
226,226,37,No,Frequent,Sales,4,4,Marketing,311,1,Male,3,1,Sales Representative,4,Single,2793.0,4,No,17,3,3,1,13,2,3,9,8,5,8,98.0,0.308
227,227,29,No,Frequent,Sales,1,1,Medical,312,2,Female,3,3,Sales Executive,4,Married,7918.0,1,No,14,3,4,1,11,5,3,11,10,4,1,-2160.5499999999993,0.091
228,228,35,No,Frequent,Sales,1,3,Marketing,314,3,Female,3,3,Sales Executive,3,Single,8789.0,1,No,14,3,1,0,10,3,4,10,7,0,8,-1289.5499999999993,0.1
229,229,29,Yes,Rare,RnD,18,1,Medical,315,3,Male,2,1,Research Scientist,4,Single,2508.4500000000003,1,Yes,13,3,3,0,4,3,2,4,3,0,1,-186.54999999999973,0.25
230,230,52,No,Rare,RnD,2,3,Life Sciences,316,3,Female,2,1,Laboratory Technician,4,Single,3212.0,7,No,15,3,2,0,6,3,2,2,2,2,2,517.0,1.167
231,231,42,No,Rare,RnD,4,2,Technical Degree,319,3,Male,3,5,Manager,4,Married,19232.0,1,No,11,3,4,0,22,3,3,22,17,11,15,-5.0,0.045
232,232,59,No,Rare,HR,6,2,Medical,321,2,Male,3,1,Human Resources,3,Married,2267.0,8,No,17,3,4,0,7,2,2,2,2,2,2,-428.0,1.143
233,233,50,No,Rare,Sales,1,4,Medical,323,4,Female,3,5,Manager,4,Single,19517.0,3,No,11,3,3,1,32,3,2,7,0,0,6,280.0,0.094
234,234,33,Yes,Rare,RnD,14,3,Medical,325,3,Male,3,1,Laboratory Technician,4,Married,2557.8,5,Yes,13,3,3,1,8,2,1,5,4,0,4,-137.19999999999982,0.625
235,235,43,No,Rare,Sales,16,3,Marketing,327,4,Female,3,4,Manager,4,Married,16064.0,5,Yes,22,4,3,1,22,3,3,17,13,1,9,-90.0,0.227
236,236,33,Yes,Rare,RnD,2,2,Life Sciences,328,1,Female,3,1,Laboratory Technician,1,Married,2842.35,7,No,20,4,1,0,13,3,4,9,7,1,7,147.3499999999999,0.538
237,237,52,No,None,Sales,2,4,Life Sciences,329,1,Male,2,5,Manager,3,Single,19068.0,1,Yes,18,3,4,0,33,2,4,33,7,15,12,-169.0,0.03
238,238,32,No,Rare,Sales,4,2,Life Sciences,330,3,Female,3,1,Sales Representative,2,Married,3931.0,2,No,11,3,1,1,6,5,3,4,3,1,2,1236.0,0.333
239,239,32,Yes,Rare,RnD,1,3,Life Sciences,331,4,Male,2,1,Laboratory Technician,3,Single,3916.5,0,Yes,14,3,4,0,4,2,1,3,2,1,2,1221.5,0.0
240,240,39,No,Rare,RnD,1,4,Medical,332,3,Female,3,1,Laboratory Technician,3,Single,2232.0,7,No,14,3,3,3,7,1,3,3,2,1,2,-463.0,1.0
241,241,32,No,None,Sales,26,4,Marketing,333,3,Male,3,2,Sales Executive,4,Married,4465.0,0,No,18,3,1,0,4,2,3,3,2,2,2,-905.5,0.0
242,242,41,No,Rare,RnD,19,2,Life Sciences,334,3,Male,3,2,Research Scientist,1,Single,3072.0,2,No,16,3,1,2,17,2,2,1,0,0,0,-2298.5,0.118
243,243,40,No,Rare,RnD,24,2,Technical Degree,335,1,Male,3,2,Research Scientist,4,Single,3319.0,1,No,17,3,1,2,9,3,3,9,8,4,7,-2051.5,0.111
244,244,45,No,Rare,RnD,1,3,Other,336,3,Male,4,5,Manager,4,Married,19202.0,0,No,11,3,3,1,25,2,3,24,0,1,7,-35.0,0.0
245,245,31,No,Frequent,RnD,3,4,Medical,337,2,Male,3,3,Research Director,3,Single,13675.0,9,No,12,3,1,1,9,3,3,2,2,2,2,3596.4500000000007,1.0
246,246,33,No,Rare,RnD,5,4,Life Sciences,338,3,Female,2,1,Research Scientist,4,Married,2911.0,1,No,13,3,3,1,2,2,2,2,2,0,2,216.0,0.5
247,247,34,No,Rare,RnD,2,4,Life Sciences,339,4,Male,2,2,Manufacturing Director,1,Married,5957.0,6,No,13,3,2,1,13,3,3,11,9,5,9,586.5,0.462
248,248,37,No,Rare,RnD,1,2,Medical,340,3,Female,2,1,Research Scientist,1,Married,3920.0,2,No,14,3,1,1,17,2,2,3,1,0,2,1225.0,0.118
249,249,45,No,Frequent,RnD,7,4,Life Sciences,341,1,Male,4,2,Manufacturing Director,3,Married,6434.0,4,No,17,3,4,1,9,1,3,3,2,0,2,1063.5,0.444
250,250,37,Yes,Frequent,RnD,10,3,Medical,342,1,Male,3,3,Manufacturing Director,3,Single,10550.4,6,No,11,3,2,2,17,5,3,1,0,0,0,471.85000000000036,0.353
251,251,39,No,Frequent,RnD,2,4,Technical Degree,343,3,Female,3,3,Healthcare Representative,3,Single,10938.0,0,No,25,4,4,0,20,1,3,19,6,11,8,859.4500000000007,0.0
252,252,29,No,Rare,RnD,15,3,Life Sciences,346,3,Male,3,1,Research Scientist,4,Single,2340.0,1,No,19,3,1,0,6,1,3,6,5,1,5,-355.0,0.167
253,253,42,No,Rare,RnD,17,2,Life Sciences,347,4,Female,4,2,Research Scientist,1,Single,6545.0,3,Yes,13,3,3,0,10,1,3,3,2,0,2,1174.5,0.3
254,254,29,No,Rare,Sales,20,2,Marketing,349,4,Male,3,2,Sales Executive,4,Single,6931.0,2,No,14,3,4,1,10,2,3,3,2,0,2,1560.5,0.2
255,255,25,No,Rare,RnD,1,3,Life Sciences,350,1,Female,3,2,Manufacturing Director,3,Married,4898.0,0,No,12,3,4,2,5,3,3,4,2,1,2,-472.5,0.0
256,256,42,No,Rare,RnD,2,3,Medical,351,4,Female,2,1,Laboratory Technician,1,Single,2593.0,0,Yes,11,3,3,1,10,4,3,9,6,7,8,-102.0,0.0
257,257,40,No,Rare,RnD,2,2,Medical,352,1,Male,3,5,Research Director,3,Single,19436.0,0,No,19,3,4,1,22,5,3,21,7,3,9,199.0,0.0
258,258,51,No,Rare,RnD,1,3,Life Sciences,353,3,Male,3,1,Research Scientist,4,Married,2723.0,1,No,11,3,2,0,1,0,2,1,0,0,0,28.0,1.0
259,259,31,Yes,Frequent,RnD,29,2,Medical,355,3,Male,2,1,Laboratory Technician,2,Single,3652.9500000000003,0,No,11,3,2,0,6,2,4,5,4,1,4,957.9500000000003,0.0
260,260,32,No,Frequent,RnD,7,3,Life Sciences,359,2,Male,4,1,Laboratory Technician,2,Married,2794.0,1,No,20,4,3,0,5,3,1,5,1,0,3,99.0,0.2
261,261,38,No,None,Sales,2,2,Life Sciences,361,4,Male,2,2,Sales Executive,4,Married,5249.0,3,No,18,3,4,1,13,0,3,8,7,7,5,-121.5,0.231
262,262,32,No,Rare,RnD,2,1,Technical Degree,362,4,Male,2,2,Laboratory Technician,1,Single,2176.0,4,No,13,3,4,0,9,5,3,6,2,0,4,-3194.5,0.444
263,263,46,No,Rare,Sales,2,3,Technical Degree,363,3,Female,1,4,Manager,2,Married,16872.0,3,Yes,12,3,2,1,28,2,2,7,7,7,7,718.0,0.107
264,264,28,Yes,Rare,RnD,2,4,Life Sciences,364,1,Male,3,1,Laboratory Technician,3,Single,3659.25,2,No,11,3,3,0,5,5,1,0,0,0,0,964.25,0.4
265,265,29,No,Rare,Sales,2,3,Medical,366,1,Male,2,2,Sales Executive,2,Married,6644.0,2,No,19,3,2,2,10,2,3,0,0,0,0,1273.5,0.2
266,266,31,No,Rare,RnD,23,3,Medical,367,2,Male,2,2,Healthcare Representative,4,Married,5582.0,0,No,21,4,2,1,10,2,3,9,0,7,8,211.5,0.0
267,267,25,No,None,RnD,5,2,Life Sciences,369,2,Male,4,2,Healthcare Representative,1,Single,4000.0,1,No,12,3,4,2,6,2,3,6,3,1,5,-1370.5,0.167
268,268,45,No,Rare,RnD,20,2,Medical,372,3,Male,3,4,Healthcare Representative,4,Married,13496.0,0,Yes,14,3,2,0,21,2,3,20,7,4,10,-2658.0,0.0
269,269,36,No,Rare,RnD,6,3,Life Sciences,373,4,Male,3,1,Laboratory Technician,4,Married,3210.0,0,No,11,3,3,1,16,4,3,15,13,10,11,515.0,0.0
270,270,55,No,Rare,RnD,1,3,Medical,374,4,Male,3,5,Manager,1,Single,19045.0,0,Yes,14,3,3,0,37,2,3,36,10,4,13,-192.0,0.0
271,271,47,Yes,None,RnD,29,4,Life Sciences,376,1,Male,3,3,Manager,2,Married,12441.45,1,Yes,12,3,4,1,10,2,2,10,7,9,9,2362.9000000000015,0.1
272,272,28,No,Rare,RnD,9,3,Medical,377,4,Male,3,1,Research Scientist,4,Married,2070.0,1,No,23,4,4,1,5,3,2,5,2,0,4,-625.0,0.2
273,273,37,No,Rare,Sales,6,4,Medical,378,3,Male,3,2,Sales Executive,4,Married,6502.0,4,No,14,3,2,1,7,5,4,5,4,0,1,1131.5,0.571
274,274,21,No,Rare,RnD,3,2,Medical,379,4,Male,2,1,Research Scientist,3,Single,3230.0,1,No,17,3,1,0,3,4,4,3,2,1,0,535.0,0.333
275,275,37,No,None,RnD,1,4,Medical,380,1,Female,3,3,Research Director,4,Single,13603.0,2,Yes,18,3,1,2,15,2,3,5,2,0,2,3524.4500000000007,0.133
276,276,35,No,Rare,RnD,22,3,Life Sciences,381,2,Female,4,3,Manager,2,Single,11996.0,7,No,18,3,2,1,10,6,2,7,7,6,2,1917.4500000000007,0.7
277,277,38,No,Rare,Sales,7,2,Medical,382,1,Female,4,2,Sales Executive,1,Single,5605.0,1,Yes,24,4,3,1,8,3,3,8,0,7,7,234.5,0.125
278,278,26,No,Frequent,RnD,1,3,Life Sciences,384,3,Female,3,2,Manufacturing Director,2,Single,6397.0,1,No,20,4,1,1,6,6,1,6,5,1,4,1026.5,0.167
279,279,50,No,Rare,RnD,4,1,Life Sciences,385,1,Male,3,5,Research Director,2,Single,19144.0,3,No,14,3,1,2,28,4,2,10,4,1,6,-93.0,0.107
280,280,53,No,Rare,RnD,3,4,Medical,386,3,Male,3,4,Research Director,3,Married,17584.0,3,Yes,16,3,4,3,21,5,2,5,3,1,3,1430.0,0.143
281,281,42,No,Rare,Sales,1,1,Life Sciences,387,2,Male,3,2,Sales Executive,3,Married,4907.0,1,No,25,4,3,0,20,3,3,20,16,11,6,-463.5,0.05
282,282,29,No,Frequent,Sales,2,2,Life Sciences,388,2,Male,3,2,Sales Executive,4,Single,4554.0,1,No,18,3,1,0,10,3,2,10,7,0,9,-816.5,0.1
283,283,55,No,Rare,RnD,20,2,Technical Degree,389,2,Male,3,2,Laboratory Technician,4,Married,5415.0,3,Yes,19,3,4,1,12,4,3,10,7,0,8,44.5,0.25
284,284,26,No,Frequent,RnD,11,2,Medical,390,1,Male,3,2,Healthcare Representative,1,Married,4741.0,1,Yes,13,3,3,1,5,3,3,5,3,3,3,-629.5,0.2
285,285,37,No,Rare,RnD,1,3,Life Sciences,391,4,Female,3,1,Research Scientist,4,Single,2115.0,1,No,12,3,2,0,17,3,3,17,12,5,7,-580.0,0.059
286,286,44,Yes,Frequent,RnD,24,3,Life Sciences,392,4,Male,3,1,Laboratory Technician,3,Single,3319.05,3,Yes,22,4,4,1,19,0,1,1,0,0,0,624.0500000000002,0.158
287,287,38,No,Rare,RnD,23,4,Life Sciences,393,4,Male,3,2,Healthcare Representative,4,Single,5745.0,9,No,14,3,2,1,10,2,3,2,2,1,2,374.5,0.9
288,288,26,Yes,Rare,RnD,16,4,Medical,394,1,Male,3,1,Laboratory Technician,2,Single,2491.65,2,Yes,13,3,4,1,5,2,3,3,2,0,2,-203.3499999999999,0.4
289,289,28,No,Rare,RnD,8,2,Life Sciences,395,4,Female,3,1,Research Scientist,4,Single,3310.0,1,No,21,4,4,0,5,3,3,5,3,0,2,615.0,0.2
290,290,49,No,Frequent,RnD,10,4,Life Sciences,396,3,Female,3,5,Research Director,1,Single,18665.0,9,Yes,11,3,4,0,22,4,3,3,2,1,2,-572.0,0.409
291,291,36,No,Rare,RnD,3,3,Technical Degree,397,3,Male,3,2,Research Scientist,2,Single,4485.0,4,No,12,3,4,0,10,2,3,8,0,7,7,-885.5,0.4
292,292,31,No,Frequent,Sales,5,3,Marketing,399,4,Female,3,1,Sales Representative,2,Single,2789.0,1,No,11,3,3,1,2,5,2,2,2,2,2,94.0,0.5
293,293,26,Yes,Rare,Sales,4,4,Marketing,401,4,Male,2,2,Sales Executive,4,Single,6119.400000000001,1,Yes,12,3,2,0,8,0,3,8,7,7,4,748.9000000000005,0.125
294,294,37,No,Frequent,RnD,9,3,Medical,403,2,Male,3,1,Research Scientist,4,Married,2326.0,1,Yes,12,3,3,3,4,3,2,4,2,1,2,-369.0,0.25
295,295,42,No,Frequent,Sales,26,3,Marketing,404,3,Female,3,4,Sales Executive,2,Married,13525.0,5,No,14,3,4,1,23,2,4,20,4,4,8,-2629.0,0.217
296,296,18,Yes,Rare,RnD,3,3,Life Sciences,405,3,Male,3,1,Laboratory Technician,3,Single,1491.0,1,No,13,3,3,0,0,2,3,0,0,0,0,-1204.0,inf
297,297,35,No,Rare,Sales,16,3,Marketing,406,3,Male,3,3,Sales Executive,2,Married,8020.0,0,No,15,3,3,2,12,3,2,11,9,6,9,-2058.5499999999993,0.0
