,ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,RelIncAtLev,JobSwitchRate
183,183,50,No,Rare,RnD,1,3,Medical,249,3,Male,2,1,Laboratory Technician,3,Married,3690,2,No,15,3,4,1,5,2,2,3,2,0,2,1020.0,0.4
184,184,53,No,Rare,RnD,13,2,Medical,250,4,Female,4,2,Manufacturing Director,1,Single,4450,1,No,11,3,3,2,5,3,3,4,2,1,3,-890.0,0.2
185,185,33,No,Rare,RnD,14,3,Medical,252,4,Female,3,1,Research Scientist,2,Married,2756,1,No,13,3,4,1,8,5,3,8,7,1,6,86.0,0.125
186,186,40,No,Rare,RnD,4,1,Medical,253,4,Female,3,5,Manager,3,Married,19033,1,No,14,3,2,1,21,2,3,20,8,9,9,-199.0,0.048
187,187,55,No,Rare,RnD,14,4,Medical,254,3,Male,4,5,Research Director,2,Single,18722,8,No,11,3,4,0,36,3,3,24,15,2,15,-510.0,0.222
188,188,34,No,Frequent,RnD,2,1,Life Sciences,256,4,Male,2,2,Manufacturing Director,3,Married,9547,1,No,17,3,3,0,10,2,2,10,9,1,9,4207.0,0.1
189,189,51,No,Rare,RnD,3,3,Medical,258,4,Female,3,4,Healthcare Representative,2,Single,13734,3,No,18,3,3,0,21,6,3,7,7,1,0,-2420.0,0.143
190,190,52,No,Rare,RnD,1,4,Life Sciences,259,3,Male,2,5,Manager,3,Married,19999,0,No,14,3,1,1,34,5,3,33,18,11,9,767.0,0.0
191,191,27,No,Rare,RnD,9,3,Medical,260,4,Female,3,1,Research Scientist,2,Single,2279,1,No,16,3,4,0,7,2,2,7,7,0,3,-391.0,0.143
193,193,43,No,None,RnD,7,3,Medical,262,4,Male,4,1,Research Scientist,4,Single,2089,4,No,14,3,4,3,7,3,4,5,4,2,2,-581.0,0.571
194,194,45,No,None,RnD,2,2,Medical,264,1,Male,2,4,Manager,4,Married,16792,9,No,23,4,4,1,22,1,3,20,8,11,8,638.0,0.409
195,195,37,No,Rare,RnD,21,3,Life Sciences,267,2,Male,4,1,Research Scientist,1,Married,3564,1,Yes,12,3,1,1,8,3,2,8,7,1,7,894.0,0.125
196,196,35,No,Frequent,RnD,2,3,Medical,269,2,Female,3,2,Laboratory Technician,2,Single,4425,5,No,11,3,4,0,10,5,3,6,2,1,2,-915.0,0.5
197,197,42,No,None,RnD,21,2,Medical,270,3,Female,3,2,Manufacturing Director,3,Single,5265,2,No,16,3,2,1,11,5,3,5,3,0,2,-75.0,0.182
198,198,38,No,Rare,RnD,2,4,Life Sciences,271,4,Male,3,2,Manufacturing Director,3,Married,6553,9,No,14,3,2,0,14,3,3,1,0,0,0,1213.0,0.643
199,199,38,No,Rare,RnD,29,3,Technical Degree,273,4,Male,3,2,Manufacturing Director,4,Married,6261,3,No,18,3,1,1,9,3,1,7,7,1,7,921.0,0.333
200,200,27,No,Frequent,RnD,1,1,Technical Degree,274,3,Male,2,2,Manufacturing Director,1,Married,4298,5,No,19,3,3,1,6,1,3,2,2,2,0,-1042.0,0.833
201,201,49,No,None,RnD,18,4,Life Sciences,275,4,Male,3,2,Manufacturing Director,4,Single,6804,1,Yes,15,3,1,2,7,0,3,7,7,1,7,1464.0,0.143
202,202,34,No,Frequent,RnD,10,4,Medical,277,4,Male,3,1,Research Scientist,3,Single,3815,1,Yes,17,3,4,1,5,4,4,5,3,2,0,1145.0,0.2
203,203,40,No,Rare,RnD,19,2,Medical,281,3,Male,3,2,Laboratory Technician,4,Married,2741,8,Yes,15,3,3,1,15,2,4,7,2,3,7,-2599.0,0.533
206,206,22,No,Rare,RnD,5,3,Life Sciences,284,4,Male,4,1,Research Scientist,2,Single,2328,1,Yes,16,3,1,1,4,2,2,4,2,2,2,-342.0,0.25
207,207,36,No,Frequent,RnD,18,1,Medical,286,2,Female,3,1,Laboratory Technician,4,Single,2153,1,No,13,3,1,0,8,2,3,8,1,1,7,-517.0,0.125
208,208,40,No,None,RnD,9,5,Life Sciences,287,4,Male,2,2,Healthcare Representative,4,Married,4876,9,No,14,3,4,1,5,5,1,3,2,0,2,-464.0,1.8
209,209,46,No,Rare,RnD,1,4,Medical,288,4,Male,3,3,Healthcare Representative,1,Single,9396,7,No,16,3,3,1,17,3,3,4,2,0,3,-584.0,0.412
211,211,30,No,None,RnD,1,1,Life Sciences,292,3,Male,2,3,Manufacturing Director,3,Single,8474,1,No,22,4,3,0,12,2,3,11,8,5,8,-1506.0,0.083
212,212,27,No,Frequent,Sales,20,3,Life Sciences,293,4,Female,3,2,Sales Executive,3,Single,9981,1,No,14,3,4,0,7,2,3,7,7,0,7,4641.0,0.143
213,213,51,No,Rare,RnD,8,4,Life Sciences,296,2,Male,2,3,Research Director,2,Married,12490,5,No,16,3,4,2,16,5,1,10,9,4,7,2510.0,0.312
215,215,41,No,Rare,Sales,6,3,Life Sciences,298,4,Female,3,3,Manager,4,Single,13591,3,Yes,18,3,3,0,16,3,3,1,0,0,0,3611.0,0.188
218,218,45,No,None,Sales,6,3,Medical,302,4,Female,2,3,Sales Executive,4,Single,8865,6,No,12,3,4,0,23,2,3,19,7,12,8,-1115.0,0.261
219,219,54,No,Rare,Sales,3,3,Marketing,303,4,Female,3,2,Sales Executive,1,Married,5940,2,No,14,3,4,1,16,4,3,6,2,0,5,600.0,0.125
220,220,36,No,Rare,RnD,5,2,Life Sciences,304,4,Male,3,2,Laboratory Technician,2,Single,5914,8,No,16,3,4,0,16,3,4,13,11,3,7,574.0,0.5
221,221,33,No,Rare,RnD,4,4,Medical,305,3,Female,2,1,Research Scientist,2,Married,2622,6,No,21,4,4,0,7,3,3,3,2,1,1,-48.0,0.857
222,222,37,No,Frequent,RnD,11,3,Other,306,2,Male,3,3,Research Director,4,Single,12185,1,Yes,14,3,3,3,10,1,3,10,8,0,7,2205.0,0.1
223,223,38,No,Rare,Sales,3,3,Life Sciences,307,1,Male,3,3,Sales Executive,3,Single,10609,0,No,12,3,3,2,17,6,2,16,10,5,13,629.0,0.0
224,224,31,No,None,RnD,1,4,Medical,308,3,Male,1,2,Manufacturing Director,3,Married,4345,0,No,12,3,4,1,6,2,3,5,4,1,4,-995.0,0.0
225,225,59,No,Rare,RnD,3,3,Life Sciences,309,3,Male,2,1,Research Scientist,4,Married,2177,3,No,17,3,1,1,7,6,3,1,0,0,0,-493.0,0.429
226,226,37,No,Frequent,Sales,4,4,Marketing,311,1,Male,3,1,Sales Representative,4,Single,2793,4,No,17,3,3,1,13,2,3,9,8,5,8,123.0,0.308
227,227,29,No,Frequent,Sales,1,1,Medical,312,2,Female,3,3,Sales Executive,4,Married,7918,1,No,14,3,4,1,11,5,3,11,10,4,1,-2062.0,0.091
228,228,35,No,Frequent,Sales,1,3,Marketing,314,3,Female,3,3,Sales Executive,3,Single,8789,1,No,14,3,1,0,10,3,4,10,7,0,8,-1191.0,0.1
230,230,52,No,Rare,RnD,2,3,Life Sciences,316,3,Female,2,1,Laboratory Technician,4,Single,3212,7,No,15,3,2,0,6,3,2,2,2,2,2,542.0,1.167
231,231,42,No,Rare,RnD,4,2,Technical Degree,319,3,Male,3,5,Manager,4,Married,19232,1,No,11,3,4,0,22,3,3,22,17,11,15,0.0,0.045
232,232,59,No,Rare,HR,6,2,Medical,321,2,Male,3,1,Human Resources,3,Married,2267,8,No,17,3,4,0,7,2,2,2,2,2,2,-403.0,1.143
233,233,50,No,Rare,Sales,1,4,Medical,323,4,Female,3,5,Manager,4,Single,19517,3,No,11,3,3,1,32,3,2,7,0,0,6,285.0,0.094
235,235,43,No,Rare,Sales,16,3,Marketing,327,4,Female,3,4,Manager,4,Married,16064,5,Yes,22,4,3,1,22,3,3,17,13,1,9,-90.0,0.227
237,237,52,No,None,Sales,2,4,Life Sciences,329,1,Male,2,5,Manager,3,Single,19068,1,Yes,18,3,4,0,33,2,4,33,7,15,12,-164.0,0.03
238,238,32,No,Rare,Sales,4,2,Life Sciences,330,3,Female,3,1,Sales Representative,2,Married,3931,2,No,11,3,1,1,6,5,3,4,3,1,2,1261.0,0.333
240,240,39,No,Rare,RnD,1,4,Medical,332,3,Female,3,1,Laboratory Technician,3,Single,2232,7,No,14,3,3,3,7,1,3,3,2,1,2,-438.0,1.0
241,241,32,No,None,Sales,26,4,Marketing,333,3,Male,3,2,Sales Executive,4,Married,4465,0,No,18,3,1,0,4,2,3,3,2,2,2,-875.0,0.0
242,242,41,No,Rare,RnD,19,2,Life Sciences,334,3,Male,3,2,Research Scientist,1,Single,3072,2,No,16,3,1,2,17,2,2,1,0,0,0,-2268.0,0.118
243,243,40,No,Rare,RnD,24,2,Technical Degree,335,1,Male,3,2,Research Scientist,4,Single,3319,1,No,17,3,1,2,9,3,3,9,8,4,7,-2021.0,0.111
244,244,45,No,Rare,RnD,1,3,Other,336,3,Male,4,5,Manager,4,Married,19202,0,No,11,3,3,1,25,2,3,24,0,1,7,-30.0,0.0
245,245,31,No,Frequent,RnD,3,4,Medical,337,2,Male,3,3,Research Director,3,Single,13675,9,No,12,3,1,1,9,3,3,2,2,2,2,3695.0,1.0
246,246,33,No,Rare,RnD,5,4,Life Sciences,338,3,Female,2,1,Research Scientist,4,Married,2911,1,No,13,3,3,1,2,2,2,2,2,0,2,241.0,0.5
247,247,34,No,Rare,RnD,2,4,Life Sciences,339,4,Male,2,2,Manufacturing Director,1,Married,5957,6,No,13,3,2,1,13,3,3,11,9,5,9,617.0,0.462
248,248,37,No,Rare,RnD,1,2,Medical,340,3,Female,2,1,Research Scientist,1,Married,3920,2,No,14,3,1,1,17,2,2,3,1,0,2,1250.0,0.118
249,249,45,No,Frequent,RnD,7,4,Life Sciences,341,1,Male,4,2,Manufacturing Director,3,Married,6434,4,No,17,3,4,1,9,1,3,3,2,0,2,1094.0,0.444
251,251,39,No,Frequent,RnD,2,4,Technical Degree,343,3,Female,3,3,Healthcare Representative,3,Single,10938,0,No,25,4,4,0,20,1,3,19,6,11,8,958.0,0.0
252,252,29,No,Rare,RnD,15,3,Life Sciences,346,3,Male,3,1,Research Scientist,4,Single,2340,1,No,19,3,1,0,6,1,3,6,5,1,5,-330.0,0.167
253,253,42,No,Rare,RnD,17,2,Life Sciences,347,4,Female,4,2,Research Scientist,1,Single,6545,3,Yes,13,3,3,0,10,1,3,3,2,0,2,1205.0,0.3
254,254,29,No,Rare,Sales,20,2,Marketing,349,4,Male,3,2,Sales Executive,4,Single,6931,2,No,14,3,4,1,10,2,3,3,2,0,2,1591.0,0.2
255,255,25,No,Rare,RnD,1,3,Life Sciences,350,1,Female,3,2,Manufacturing Director,3,Married,4898,0,No,12,3,4,2,5,3,3,4,2,1,2,-442.0,0.0
256,256,42,No,Rare,RnD,2,3,Medical,351,4,Female,2,1,Laboratory Technician,1,Single,2593,0,Yes,11,3,3,1,10,4,3,9,6,7,8,-77.0,0.0
257,257,40,No,Rare,RnD,2,2,Medical,352,1,Male,3,5,Research Director,3,Single,19436,0,No,19,3,4,1,22,5,3,21,7,3,9,204.0,0.0
258,258,51,No,Rare,RnD,1,3,Life Sciences,353,3,Male,3,1,Research Scientist,4,Married,2723,1,No,11,3,2,0,1,0,2,1,0,0,0,53.0,1.0
260,260,32,No,Frequent,RnD,7,3,Life Sciences,359,2,Male,4,1,Laboratory Technician,2,Married,2794,1,No,20,4,3,0,5,3,1,5,1,0,3,124.0,0.2
261,261,38,No,None,Sales,2,2,Life Sciences,361,4,Male,2,2,Sales Executive,4,Married,5249,3,No,18,3,4,1,13,0,3,8,7,7,5,-91.0,0.231
262,262,32,No,Rare,RnD,2,1,Technical Degree,362,4,Male,2,2,Laboratory Technician,1,Single,2176,4,No,13,3,4,0,9,5,3,6,2,0,4,-3164.0,0.444
263,263,46,No,Rare,Sales,2,3,Technical Degree,363,3,Female,1,4,Manager,2,Married,16872,3,Yes,12,3,2,1,28,2,2,7,7,7,7,718.0,0.107
265,265,29,No,Rare,Sales,2,3,Medical,366,1,Male,2,2,Sales Executive,2,Married,6644,2,No,19,3,2,2,10,2,3,0,0,0,0,1304.0,0.2
266,266,31,No,Rare,RnD,23,3,Medical,367,2,Male,2,2,Healthcare Representative,4,Married,5582,0,No,21,4,2,1,10,2,3,9,0,7,8,242.0,0.0
267,267,25,No,None,RnD,5,2,Life Sciences,369,2,Male,4,2,Healthcare Representative,1,Single,4000,1,No,12,3,4,2,6,2,3,6,3,1,5,-1340.0,0.167
268,268,45,No,Rare,RnD,20,2,Medical,372,3,Male,3,4,Healthcare Representative,4,Married,13496,0,Yes,14,3,2,0,21,2,3,20,7,4,10,-2658.0,0.0
269,269,36,No,Rare,RnD,6,3,Life Sciences,373,4,Male,3,1,Laboratory Technician,4,Married,3210,0,No,11,3,3,1,16,4,3,15,13,10,11,540.0,0.0
270,270,55,No,Rare,RnD,1,3,Medical,374,4,Male,3,5,Manager,1,Single,19045,0,Yes,14,3,3,0,37,2,3,36,10,4,13,-187.0,0.0
272,272,28,No,Rare,RnD,9,3,Medical,377,4,Male,3,1,Research Scientist,4,Married,2070,1,No,23,4,4,1,5,3,2,5,2,0,4,-600.0,0.2
273,273,37,No,Rare,Sales,6,4,Medical,378,3,Male,3,2,Sales Executive,4,Married,6502,4,No,14,3,2,1,7,5,4,5,4,0,1,1162.0,0.571
274,274,21,No,Rare,RnD,3,2,Medical,379,4,Male,2,1,Research Scientist,3,Single,3230,1,No,17,3,1,0,3,4,4,3,2,1,0,560.0,0.333
275,275,37,No,None,RnD,1,4,Medical,380,1,Female,3,3,Research Director,4,Single,13603,2,Yes,18,3,1,2,15,2,3,5,2,0,2,3623.0,0.133
276,276,35,No,Rare,RnD,22,3,Life Sciences,381,2,Female,4,3,Manager,2,Single,11996,7,No,18,3,2,1,10,6,2,7,7,6,2,2016.0,0.7
277,277,38,No,Rare,Sales,7,2,Medical,382,1,Female,4,2,Sales Executive,1,Single,5605,1,Yes,24,4,3,1,8,3,3,8,0,7,7,265.0,0.125
278,278,26,No,Frequent,RnD,1,3,Life Sciences,384,3,Female,3,2,Manufacturing Director,2,Single,6397,1,No,20,4,1,1,6,6,1,6,5,1,4,1057.0,0.167
279,279,50,No,Rare,RnD,4,1,Life Sciences,385,1,Male,3,5,Research Director,2,Single,19144,3,No,14,3,1,2,28,4,2,10,4,1,6,-88.0,0.107
280,280,53,No,Rare,RnD,3,4,Medical,386,3,Male,3,4,Research Director,3,Married,17584,3,Yes,16,3,4,3,21,5,2,5,3,1,3,1430.0,0.143
281,281,42,No,Rare,Sales,1,1,Life Sciences,387,2,Male,3,2,Sales Executive,3,Married,4907,1,No,25,4,3,0,20,3,3,20,16,11,6,-433.0,0.05
282,282,29,No,Frequent,Sales,2,2,Life Sciences,388,2,Male,3,2,Sales Executive,4,Single,4554,1,No,18,3,1,0,10,3,2,10,7,0,9,-786.0,0.1
283,283,55,No,Rare,RnD,20,2,Technical Degree,389,2,Male,3,2,Laboratory Technician,4,Married,5415,3,Yes,19,3,4,1,12,4,3,10,7,0,8,75.0,0.25
284,284,26,No,Frequent,RnD,11,2,Medical,390,1,Male,3,2,Healthcare Representative,1,Married,4741,1,Yes,13,3,3,1,5,3,3,5,3,3,3,-599.0,0.2
285,285,37,No,Rare,RnD,1,3,Life Sciences,391,4,Female,3,1,Research Scientist,4,Single,2115,1,No,12,3,2,0,17,3,3,17,12,5,7,-555.0,0.059
287,287,38,No,Rare,RnD,23,4,Life Sciences,393,4,Male,3,2,Healthcare Representative,4,Single,5745,9,No,14,3,2,1,10,2,3,2,2,1,2,405.0,0.9
289,289,28,No,Rare,RnD,8,2,Life Sciences,395,4,Female,3,1,Research Scientist,4,Single,3310,1,No,21,4,4,0,5,3,3,5,3,0,2,640.0,0.2
290,290,49,No,Frequent,RnD,10,4,Life Sciences,396,3,Female,3,5,Research Director,1,Single,18665,9,Yes,11,3,4,0,22,4,3,3,2,1,2,-567.0,0.409
291,291,36,No,Rare,RnD,3,3,Technical Degree,397,3,Male,3,2,Research Scientist,2,Single,4485,4,No,12,3,4,0,10,2,3,8,0,7,7,-855.0,0.4
292,292,31,No,Frequent,Sales,5,3,Marketing,399,4,Female,3,1,Sales Representative,2,Single,2789,1,No,11,3,3,1,2,5,2,2,2,2,2,119.0,0.5
294,294,37,No,Frequent,RnD,9,3,Medical,403,2,Male,3,1,Research Scientist,4,Married,2326,1,Yes,12,3,3,3,4,3,2,4,2,1,2,-344.0,0.25
295,295,42,No,Frequent,Sales,26,3,Marketing,404,3,Female,3,4,Sales Executive,2,Married,13525,5,No,14,3,4,1,23,2,4,20,4,4,8,-2629.0,0.217
297,297,35,No,Rare,Sales,16,3,Marketing,406,3,Male,3,3,Sales Executive,2,Married,8020,0,No,15,3,3,2,12,3,2,11,9,6,9,-1960.0,0.0
298,298,36,No,Frequent,RnD,18,4,Life Sciences,407,3,Male,4,1,Laboratory Technician,4,Married,3688,4,No,18,3,4,2,4,2,3,1,0,0,0,1018.0,1.0
299,299,51,No,Rare,RnD,2,3,Medical,408,4,Male,1,2,Manufacturing Director,2,Single,5482,5,No,18,3,4,1,13,3,3,4,1,1,2,142.0,0.385
300,300,41,No,Rare,Sales,2,4,Life Sciences,410,4,Male,3,4,Manager,2,Single,16015,1,No,19,3,2,0,22,2,3,22,10,0,4,-139.0,0.045
301,301,18,No,Rare,Sales,10,3,Medical,411,4,Female,2,1,Sales Representative,3,Single,1200,1,No,12,3,1,0,0,2,3,0,0,0,0,-1470.0,inf
302,302,28,No,Rare,RnD,16,2,Medical,412,2,Male,4,2,Healthcare Representative,1,Single,5661,0,No,19,3,3,0,9,2,3,8,3,0,7,321.0,0.0
303,303,31,No,Rare,Sales,7,3,Technical Degree,416,2,Male,4,2,Sales Executive,4,Married,6929,4,No,11,3,2,1,10,3,2,8,7,7,7,1589.0,0.4
304,304,39,No,Rare,RnD,1,3,Medical,417,3,Male,4,3,Healthcare Representative,4,Single,9613,0,No,17,3,1,3,19,5,2,18,10,3,7,-367.0,0.0
305,305,36,No,None,RnD,24,4,Life Sciences,419,2,Female,3,2,Laboratory Technician,2,Married,5674,7,No,15,3,3,1,11,3,3,9,8,0,8,334.0,0.636
306,306,32,No,Rare,Sales,7,3,Life Sciences,420,4,Male,2,2,Sales Executive,3,Married,5484,1,No,14,3,3,1,13,3,2,13,8,4,8,144.0,0.077
307,307,38,No,Rare,RnD,25,2,Life Sciences,421,1,Female,2,3,Research Director,2,Married,12061,3,No,17,3,3,1,19,2,3,10,8,0,1,2081.0,0.158
308,308,58,No,None,RnD,1,4,Life Sciences,422,4,Male,1,2,Healthcare Representative,3,Single,5660,2,Yes,13,3,4,1,12,2,3,5,3,1,2,320.0,0.167
309,309,31,No,Rare,RnD,5,4,Technical Degree,423,3,Male,3,1,Research Scientist,4,Married,4821,0,Yes,12,3,3,1,6,4,3,5,2,0,3,2151.0,0.0
310,310,31,No,Rare,HR,2,3,Human Resources,424,1,Male,2,2,Human Resources,1,Married,6410,3,No,12,3,4,0,9,1,3,2,2,1,0,1070.0,0.333
311,311,45,No,Frequent,RnD,7,3,Life Sciences,425,1,Male,3,3,Laboratory Technician,1,Single,5210,1,No,18,3,1,1,24,2,3,24,9,9,11,-4770.0,0.042
312,312,31,No,Rare,RnD,2,4,Life Sciences,426,3,Male,3,1,Research Scientist,4,Single,2695,0,Yes,18,3,2,1,3,2,1,2,2,2,2,25.0,0.0
313,313,33,No,Frequent,RnD,5,4,Life Sciences,428,4,Female,3,3,Manager,2,Married,11878,6,No,11,3,2,2,12,2,3,10,6,8,8,1898.0,0.5
314,314,39,No,Rare,RnD,10,1,Medical,429,3,Male,3,4,Manager,1,Married,17068,1,Yes,14,3,4,0,21,3,3,21,9,11,10,914.0,0.048
315,315,43,No,Frequent,RnD,10,4,Life Sciences,430,3,Female,3,1,Laboratory Technician,4,Single,2455,0,No,19,3,1,0,9,5,3,8,7,1,7,-215.0,0.0
316,316,49,No,Rare,RnD,1,2,Technical Degree,431,3,Female,2,4,Healthcare Representative,3,Single,13964,7,Yes,12,3,4,0,25,2,3,7,1,0,7,-2190.0,0.28
318,318,27,No,Rare,RnD,5,3,Life Sciences,434,3,Female,3,1,Research Scientist,2,Single,2478,1,Yes,12,3,2,0,4,2,2,4,3,1,2,-192.0,0.25
319,319,32,No,Rare,Sales,8,2,Technical Degree,436,3,Female,2,2,Sales Executive,2,Married,5228,1,Yes,11,3,4,0,13,2,3,13,12,11,9,-112.0,0.077
320,320,27,No,Rare,Sales,2,3,Life Sciences,437,4,Male,3,2,Sales Executive,3,Single,4478,1,Yes,11,3,1,0,5,3,3,5,4,0,4,-862.0,0.2
321,321,31,No,Rare,Sales,7,3,Marketing,438,4,Male,3,2,Sales Executive,4,Single,7547,4,No,12,3,4,3,13,3,3,7,7,1,7,2207.0,0.308
322,322,32,No,Rare,RnD,2,4,Medical,439,1,Female,4,2,Research Scientist,4,Single,5055,7,No,16,3,3,0,10,0,2,7,7,0,7,-285.0,0.7
324,324,30,No,Rare,RnD,28,2,Medical,441,4,Female,3,2,Research Scientist,4,Married,5775,1,No,13,3,4,2,11,2,3,10,8,1,9,435.0,0.091
325,325,31,No,Frequent,RnD,7,2,Life Sciences,442,3,Female,2,3,Manufacturing Director,3,Married,8943,1,No,24,4,1,1,10,2,3,10,9,8,9,-1037.0,0.1
326,326,39,No,Frequent,RnD,7,2,Medical,444,3,Male,2,5,Manager,4,Married,19272,1,No,15,3,1,1,21,2,3,21,9,13,3,40.0,0.048
328,328,33,No,Frequent,Sales,10,3,Marketing,446,2,Male,2,2,Sales Executive,4,Single,4682,3,No,14,3,3,0,9,6,2,7,7,0,1,-658.0,0.333
329,329,47,No,Rare,RnD,5,5,Life Sciences,447,4,Male,3,5,Research Director,3,Married,18300,4,No,11,3,2,1,21,2,3,3,2,1,1,-932.0,0.19
330,330,43,No,Frequent,RnD,10,4,Life Sciences,448,3,Female,2,2,Laboratory Technician,3,Single,5257,1,No,11,3,2,1,9,3,4,9,7,0,0,-83.0,0.111
331,331,27,No,None,Sales,1,1,Marketing,449,3,Male,3,2,Sales Executive,2,Married,6349,0,Yes,13,3,4,1,6,0,3,5,4,1,4,1009.0,0.0
332,332,54,No,Frequent,RnD,20,4,Life Sciences,450,4,Female,3,2,Research Scientist,3,Single,4869,3,No,12,3,4,0,20,4,2,4,3,0,3,-471.0,0.15
333,333,43,No,Rare,RnD,7,3,Life Sciences,451,3,Female,3,3,Healthcare Representative,1,Married,9985,8,No,16,3,1,1,10,1,2,1,0,0,0,5.0,0.8
334,334,45,No,Rare,RnD,8,4,Other,452,4,Male,3,2,Research Scientist,4,Married,3697,9,No,14,3,1,2,12,3,3,10,9,9,8,-1643.0,0.75
335,335,40,No,Rare,Sales,1,2,Medical,453,2,Male,1,2,Sales Executive,4,Married,7457,2,Yes,22,4,3,3,6,2,2,4,3,0,2,2117.0,0.333
337,337,29,No,Rare,RnD,9,5,Other,455,2,Male,2,1,Laboratory Technician,4,Single,3983,0,No,17,3,3,0,4,2,3,3,2,2,2,1313.0,0.0
338,338,30,No,Rare,Sales,5,3,Marketing,456,4,Female,2,2,Sales Executive,3,Single,6118,1,No,13,3,3,3,10,2,3,10,9,1,2,778.0,0.1
339,339,27,No,Rare,Sales,8,4,Marketing,458,2,Female,3,2,Sales Executive,2,Married,6214,1,No,18,3,1,1,8,3,3,8,7,0,7,874.0,0.125
340,340,37,No,Rare,RnD,5,2,Medical,460,4,Male,3,2,Manufacturing Director,4,Single,6347,7,No,16,3,3,2,8,2,2,6,2,0,4,1007.0,0.875
341,341,38,No,Rare,RnD,15,2,Life Sciences,461,3,Male,2,3,Research Director,4,Single,11510,0,Yes,14,3,2,1,12,3,3,11,10,2,9,1530.0,0.0
342,342,31,No,Rare,RnD,7,4,Medical,462,3,Female,3,3,Manufacturing Director,4,Single,7143,1,Yes,14,3,3,0,11,2,2,11,9,4,10,-2837.0,0.091
343,343,29,No,Rare,Sales,10,1,Marketing,463,4,Female,2,2,Sales Executive,2,Single,8268,1,Yes,14,3,1,2,7,2,3,7,7,1,7,2928.0,0.143
344,344,35,No,Rare,RnD,5,4,Technical Degree,464,3,Male,3,3,Manufacturing Director,2,Single,8095,0,No,13,3,4,0,17,5,3,16,6,0,13,-1885.0,0.0
345,345,23,No,Rare,RnD,26,1,Life Sciences,465,3,Male,3,1,Research Scientist,4,Single,2904,1,No,12,3,3,2,4,2,2,4,2,0,2,234.0,0.25
346,346,41,No,Rare,RnD,6,3,Medical,466,4,Male,2,2,Manufacturing Director,2,Single,6032,6,Yes,15,3,4,0,8,3,3,5,4,1,2,692.0,0.75
347,347,47,No,Frequent,Sales,4,1,Medical,467,2,Male,3,2,Sales Representative,3,Single,2976,3,No,19,3,1,0,5,3,3,0,0,0,0,-2364.0,0.6
348,348,42,No,Rare,RnD,23,5,Life Sciences,468,1,Female,3,4,Research Director,4,Single,15992,2,No,14,3,2,0,16,2,3,1,0,0,0,-162.0,0.125
349,349,29,No,None,Sales,2,3,Life Sciences,469,4,Male,3,2,Sales Executive,3,Married,4649,1,No,14,3,1,1,4,3,2,4,3,0,2,-691.0,0.25
350,350,42,No,Rare,HR,2,1,Technical Degree,470,3,Male,3,1,Human Resources,3,Single,2696,0,Yes,11,3,3,1,4,5,3,3,2,1,0,26.0,0.0
351,351,32,No,Rare,RnD,2,3,Medical,471,3,Female,3,1,Laboratory Technician,2,Married,2370,1,No,13,3,3,1,8,4,3,8,0,0,7,-300.0,0.125
352,352,48,No,Rare,Sales,29,1,Medical,473,1,Female,3,3,Manager,3,Married,12504,3,No,21,4,2,1,15,3,1,0,0,0,0,2524.0,0.2
353,353,37,No,Rare,RnD,6,3,Medical,474,3,Male,4,2,Research Scientist,1,Single,5974,4,Yes,13,3,1,2,13,2,3,7,7,6,7,634.0,0.308
354,354,30,No,None,Sales,25,2,Technical Degree,475,4,Female,3,2,Sales Executive,3,Married,4736,7,Yes,12,3,2,1,4,2,4,2,2,2,2,-604.0,1.75
355,355,26,No,Rare,Sales,1,3,Life Sciences,476,3,Male,3,2,Sales Executive,3,Married,5296,1,No,17,3,2,1,8,3,3,8,7,7,7,-44.0,0.125
356,356,42,No,Rare,RnD,2,4,Other,477,1,Male,2,2,Healthcare Representative,4,Single,6781,3,No,23,4,2,0,14,6,3,1,0,0,0,1441.0,0.214
358,358,36,No,None,Sales,1,5,Medical,479,4,Female,3,2,Sales Executive,4,Single,6653,4,No,15,3,2,0,7,6,3,1,0,0,0,1313.0,0.571
359,359,36,No,Frequent,Sales,3,4,Medical,481,1,Male,2,3,Sales Executive,4,Married,9699,4,No,11,3,1,1,16,2,3,13,9,1,12,-281.0,0.25
360,360,57,No,Rare,RnD,1,4,Medical,482,4,Male,3,2,Healthcare Representative,3,Married,6755,2,No,11,3,3,0,15,2,3,3,2,1,2,1415.0,0.133
361,361,40,No,Rare,RnD,10,4,Life Sciences,483,4,Female,4,1,Laboratory Technician,3,Married,2213,3,Yes,13,3,3,1,10,3,3,7,7,1,7,-457.0,0.3
362,362,21,No,None,Sales,9,2,Medical,484,1,Male,3,1,Sales Representative,4,Single,2610,1,No,24,4,3,0,3,3,2,3,2,2,2,-60.0,0.333
364,364,37,No,Rare,RnD,10,3,Medical,486,3,Female,3,1,Laboratory Technician,1,Married,3452,6,No,20,4,2,1,17,3,3,5,4,0,3,782.0,0.353
